k;i;Max match;Time
8;7;256;0.997
8;7;256;0.998
8;7;256;0.94
8;7;256;0.962
8;7;256;0.997
8;7;256;0.997
8;7;256;0.998
8;7;255;0.997
8;7;256;0.997
8;7;256;0.998
8;7;256;0.997
8;7;256;0.997
8;7;256;0
8;7;255;1.203
8;7;256;0
8;7;256;0
8;7;256;0
8;7;256;0.997
8;7;256;0.998
8;7;256;0.997
8;7;256;0.998
8;7;255;0.997
8;7;256;1.047
8;7;256;0.948
8;7;256;0.997
8;7;256;0.997
8;7;256;0.998
8;7;256;0.997
8;7;256;0.997
8;7;256;0.997
8;7;255;0.998
8;7;256;0.998
8;7;256;0.996
8;7;256;0.998
8;7;256;0.998
8;7;256;0.996
8;7;256;0.999
8;7;256;0.996
8;7;256;0.998
8;7;256;0.997
8;7;256;0.997
8;7;256;0.997
8;7;256;0.998
8;7;256;0.97
8;7;256;0.938
8;7;255;1.74
8;7;256;0.995
8;7;255;0.999
8;7;256;0.997
8;7;256;0.997
8;7;255;0.995
8;7;256;1.001
8;7;255;0
8;7;256;1.457
8;7;255;1.06
8;7;256;0.942
8;7;256;0.987
8;7;256;0.998
8;7;256;0.997
8;7;256;0.997
8;7;256;0.997
8;7;256;1.057
8;7;256;0.938
8;7;255;2.009
8;7;256;0.984
8;7;256;0.996
8;7;256;0.998
8;7;256;0.997
8;7;256;0.997
8;7;256;0.998
8;7;256;0.997
8;7;256;0.997
8;7;256;0.998
8;7;255;0.997
8;7;256;0.997
8;7;256;0.997
8;7;256;0.998
8;7;256;0.997
8;7;256;0.997
8;7;256;0.999
8;7;256;0.997
8;7;256;0.961
8;7;256;0.944
8;7;256;0.998
8;7;256;0.997
8;7;256;0.997
8;7;256;0.998
8;7;256;0.997
8;7;256;0.997
8;7;256;0.998
8;7;256;0.997
8;7;256;1.186
8;7;256;0
8;7;256;0
8;7;256;0.997
8;7;256;0.998
8;7;256;0.997
8;7;256;0.997
8;7;256;0.997
8;7;255;0.998
8;7;256;0.997
8;7;256;1.054
8;7;256;0.942
8;7;256;0.997
8;7;256;0.997
8;7;256;0.997
8;7;255;0.997
8;7;256;0.997
8;7;256;0.998
8;7;256;0.997
8;7;255;0.998
8;7;256;0
8;7;256;0.997
8;7;256;0.998
8;7;255;1.994
8;7;255;0
8;7;256;1.995
8;7;256;0.997
8;7;256;0.997
8;7;256;0.998
8;7;255;0.997
8;7;256;0.957
8;7;256;0.952
8;7;256;0.997
8;7;256;0.998
8;7;256;0.997
8;7;256;0.997
8;7;256;0.998
8;7;256;0.997
8;7;256;0
8;7;256;0
8;7;255;0.997
8;7;255;1.205
8;7;255;0.983
8;7;255;0.998
8;7;256;0
8;7;255;0.997
8;7;256;0.998
8;7;256;0.997
8;7;256;0.997
8;7;256;0.998
8;7;256;0.997
8;7;256;0.998
8;7;255;0.997
8;7;256;0.997
8;7;256;0.998
8;7;256;0.997
8;7;256;0.997
8;7;256;0.997
8;7;256;0.997
8;7;255;0.998
8;7;256;0.997
8;7;256;0.998
8;7;256;0.997
8;7;256;0.997
8;7;256;0.998
8;7;255;0.997
8;7;256;0.997
8;7;256;0.998
8;7;256;0.997
8;7;256;0.998
8;7;256;0.997
8;7;256;0.945
8;7;255;0.963
8;7;256;0
8;7;256;0.998
8;7;256;0.997
8;7;256;0.997
8;7;256;0.997
8;7;256;0.998
8;7;256;1.994
8;7;256;0
8;7;255;2.188
8;7;256;0
8;7;256;0
8;7;255;0.998
8;7;255;1.994
8;7;256;0.998
8;7;256;0.997
8;7;256;0.997
8;7;256;1.052
8;7;256;0.944
8;7;254;0.997
8;7;256;0.997
8;7;256;0.998
8;7;255;0.997
8;7;256;0.997
8;7;256;0.997
8;7;256;0.998
8;7;255;0.997
8;7;256;0
8;7;255;0.997
8;7;256;0.998
8;7;256;0.997
8;7;256;0.997
8;7;256;0.998
8;7;256;0.997
8;7;256;0.997
8;7;256;0.997
8;7;256;0.998
8;7;256;0.997
8;7;255;0.997
8;7;254;0.948
8;7;255;0.96
8;7;256;0.998
8;7;256;0.997
8;7;256;0.997
8;7;256;0.998
8;7;256;0.997
8;7;256;0.997
8;7;256;0.998
8;7;256;0.997
8;7;255;1.247
8;7;256;0.94
8;7;256;0.998
8;7;256;0.997
8;7;255;0.998
8;7;256;0.997
8;7;256;0.997
8;7;256;0.997
8;7;256;0.998
8;7;255;0.997
8;7;256;0.998
8;7;256;0.997
8;7;256;0.997
8;7;256;0.997
8;7;256;0.998
8;7;255;0.997
8;7;256;0.997
8;7;254;0.998
8;7;255;0.997
8;7;256;0.998
8;7;256;0.997
8;7;256;0.998
8;7;256;0.997
8;7;256;0.997
8;7;256;0.997
8;7;255;0.998
8;7;256;0.997
8;7;256;0.997
8;7;256;0.997
8;7;256;0
8;7;256;0
8;7;256;0.946
8;7;256;0.962
8;7;256;0.998
8;7;254;0.997
8;7;256;0.997
8;7;256;0.998
8;7;256;0.997
8;7;255;0.997
8;7;256;0.998
8;7;256;0.996
8;7;256;1.241
8;7;255;0.941
8;7;256;0.998
8;7;255;0.997
8;7;256;0.997
8;7;256;0.998
8;7;256;0.997
8;7;256;0.997
8;7;256;0.998
8;7;256;0
8;7;256;0.998
8;7;256;0.997
8;7;256;0.997
8;7;256;0.997
8;7;256;0
8;7;256;0
8;7;255;0.998
8;7;256;0
8;7;256;0.998
8;7;255;0.997
8;7;256;0.997
8;7;256;0.998
8;7;254;0.997
8;7;256;0.997
8;7;256;0.998
8;7;256;0.997
8;7;256;0.997
8;7;255;0.998
8;7;256;0.997
8;7;255;0.997
8;7;256;0.998
8;7;256;0.968
8;7;256;0.946
8;7;256;0.997
8;7;256;0.998
8;7;256;0.997
8;7;256;0.997
8;7;256;0.997
8;7;256;0.998
8;7;256;0.997
8;7;255;0.998
8;7;256;1.203
8;7;256;0.984
8;7;255;0.998
8;7;256;0.997
8;7;256;0.997
8;7;256;0.997
8;7;254;0
8;7;255;0.997
8;7;256;0.997
8;7;256;0.998
8;7;256;0.997
8;7;254;0.998
8;7;256;0.997
8;7;256;0
8;7;256;1.994
8;7;256;0
8;7;256;0.998
8;7;256;0
8;7;256;0
8;7;255;0.997
8;8;256;0.998
8;8;256;0.998
8;8;256;0.996
8;8;256;0.998
8;8;255;0.997
8;8;256;0.997
8;8;256;0.997
8;8;256;0.997
8;8;256;0.998
8;8;256;0.998
8;8;256;0.953
8;8;256;0.955
8;8;256;0.997
8;8;256;0.998
8;8;256;0.997
8;8;256;0.997
8;8;256;0.997
8;8;255;0.997
8;8;256;0.998
8;8;256;0.997
8;8;256;1.204
8;8;256;0.984
8;8;256;0.997
8;8;256;0
8;8;256;0
8;8;256;0.997
8;8;256;0.997
8;8;256;0.998
8;8;256;0.997
8;8;256;0.998
8;8;256;0.998
8;8;256;0.997
8;8;256;0.997
8;8;256;0.997
8;8;256;0.998
8;8;256;0.998
8;8;255;0.996
8;8;256;0.997
8;8;256;0.998
8;8;256;0.997
8;8;256;0.998
8;8;256;0.997
8;8;255;0.997
8;8;256;0.998
8;8;256;0.997
8;8;256;0.997
8;8;256;0.997
8;8;256;0.998
8;8;256;0.997
8;8;255;0.997
8;8;256;0.942
8;8;256;0.967
8;8;255;1.1
8;8;256;0.895
8;8;256;0.996
8;8;256;0.998
8;8;256;0.998
8;8;256;0.997
8;8;256;0.997
8;8;256;0.997
8;8;256;1.2
8;8;256;0.989
8;8;255;0.997
8;8;256;0.997
8;8;256;0.997
8;8;255;0.998
8;8;256;0.997
8;8;256;0.997
8;8;256;0.998
8;8;256;1.041
8;8;256;0.954
8;8;256;0.998
8;8;256;0.996
8;8;254;0.998
8;8;256;0.997
8;8;256;0.997
8;8;256;0.998
8;8;256;0.997
8;8;256;0.997
8;8;256;0.997
8;8;256;0.998
8;8;256;0.998
8;8;256;0.996
8;8;256;0.998
8;8;256;0.997
8;8;256;0.997
8;8;256;0.998
8;8;256;0.997
8;8;256;0.997
8;8;256;0.998
8;8;256;0.945
8;8;256;0.963
8;8;256;0.997
8;8;256;0.998
8;8;256;0.997
8;8;256;0.997
8;8;255;0.998
8;8;256;0.997
8;8;255;0.997
8;8;256;0.997
8;8;256;1.226
8;8;256;0.963
8;8;256;0.997
8;8;256;0.997
8;8;256;0.997
8;8;256;0.998
8;8;255;0.997
8;8;256;0.998
8;8;256;0.997
8;8;256;1.046
8;8;256;0.949
8;8;256;0.996
8;8;256;0.998
8;8;256;0.997
8;8;255;0.998
8;8;256;0.997
8;8;256;0.997
8;8;256;0.997
8;8;256;0.999
8;8;256;0.996
8;8;256;0.998
8;8;256;0.997
8;8;256;0.998
8;8;256;0.997
8;8;256;0.997
8;8;256;0.997
8;8;256;0.998
8;8;256;0.997
8;8;256;0.997
8;8;256;0.998
8;8;255;0.96
8;8;256;0.948
8;8;256;0.997
8;8;256;0.998
8;8;256;0.997
8;8;256;0.997
8;8;255;0.997
8;8;256;0.998
8;8;256;0.997
8;8;255;0.998
8;8;255;0.997
8;8;256;1.003
8;8;256;0.996
8;8;256;0.998
8;8;256;0.997
8;8;256;0.997
8;8;256;0.998
8;8;256;0.997
8;8;256;0.998
8;8;256;0.997
8;8;256;0.997
8;8;256;0.997
8;8;256;0.997
8;8;256;0.998
8;8;256;0.997
8;8;256;0.997
8;8;256;0.998
8;8;256;0.997
8;8;256;0.997
8;8;256;0.998
8;8;256;0.915
8;8;256;0.988
8;8;256;0.997
8;8;256;0.998
8;8;256;0.997
8;8;256;0.997
8;8;256;0.998
8;8;256;0.997
8;8;256;0.998
8;8;256;0.997
8;8;256;1.245
8;8;256;0.942
8;8;255;0.998
8;8;256;0.997
8;8;256;0.997
8;8;256;0.998
8;8;256;0.997
8;8;256;0.997
8;8;256;0.998
8;8;255;0.997
8;8;256;0
8;8;255;1.239
8;8;256;1.947
8;8;255;0.997
8;8;256;0.998
8;8;256;0
8;8;256;0.997
8;8;254;0.997
8;8;256;0.997
8;8;256;0.998
8;8;256;1.033
8;8;256;0.962
8;8;256;0.997
8;8;256;0.997
8;8;256;0.997
8;8;256;0.998
8;8;256;0.997
8;8;256;0.997
8;8;256;0.998
8;8;256;0.997
8;8;256;0.997
8;8;256;0.998
8;8;256;0.997
8;8;256;0.997
8;8;256;0.998
8;8;256;0.997
8;8;256;0.997
8;8;256;0.998
8;8;256;0.997
8;8;256;0.997
8;8;256;0.998
8;8;256;0.956
8;8;256;0.952
8;8;256;0.998
8;8;256;0.997
8;8;256;0.997
8;8;256;0.998
8;8;256;0.997
8;8;256;0.997
8;8;256;0.997
8;8;256;0.998
8;8;256;1.225
8;8;256;0.962
8;8;256;0.997
8;8;256;0.998
8;8;256;0.997
8;8;256;0.997
8;8;256;0.997
8;8;255;0.998
8;8;256;0.997
8;8;256;1.053
8;8;255;0.942
8;8;256;0.998
8;8;256;0.997
8;8;256;0.997
8;8;256;0.997
8;8;256;0.998
8;8;256;0.997
8;8;256;0.998
8;8;256;0.997
8;8;256;0.997
8;8;256;0.997
8;8;256;0.998
8;8;256;0.997
8;8;256;0.997
8;8;256;0.997
8;8;256;0.998
8;8;256;0.997
8;8;256;0.998
8;8;256;0.998
8;8;256;0.996
8;8;256;0.952
8;8;256;0.956
8;8;256;0.998
8;8;256;0.998
8;8;256;0.996
8;8;256;0.997
8;8;256;0.998
8;8;256;0.997
8;8;256;0.998
8;8;256;0.997
8;8;256;1.203
8;8;256;0.985
8;8;256;0.997
8;8;256;0.998
8;8;256;0.996
8;8;256;0
8;8;256;0.998
8;8;256;0
8;8;256;0.998
8;8;256;0
8;8;256;1.033
8;8;256;0.962
8;8;256;0.997
8;8;256;0.997
8;8;256;0.998
8;8;256;0.997
8;8;256;0.997
8;8;256;0.997
8;8;256;0.998
8;8;256;0.997
8;8;256;0.997
8;8;256;0.998
8;8;256;0.997
8;8;256;0.997
8;8;256;0.998
8;8;256;0.997
8;8;256;0.997
8;8;256;0.998
8;8;256;0.997
8;8;256;0.997
8;8;256;0.998
8;8;256;0.961
8;8;255;0.947
8;8;256;0.998
8;8;256;0.997
8;8;256;0.997
8;8;256;0.998
8;8;256;0.997
8;8;255;0.997
8;8;256;0.999
8;8;256;0.548
8;8;256;0.956
8;8;256;0.998
8;8;256;0.997
8;8;256;0.997
8;8;256;0.998
8;8;255;0.997
8;8;256;0.997
8;8;256;0.998
8;8;256;0.997
8;8;256;0.997
8;8;256;0.998
8;8;256;0.997
8;8;256;0.998
8;8;256;0.997
8;8;255;0.998
8;8;256;0.997
8;8;256;0.996
8;8;256;1
8;8;255;1.995
8;8;256;0.995
8;8;255;0.998
8;8;256;0.997
8;8;256;0.997
8;8;256;0.997
8;8;255;0.998
8;8;256;0.997
8;8;256;0.997
8;8;256;0.998
8;8;256;0.998
8;8;256;0.997
8;8;256;0.997
8;8;256;0.997
8;8;256;0.997
8;8;256;0.998
8;8;256;0.997
8;8;256;0.998
8;8;256;0.997
8;8;255;0.997
8;8;256;0.998
8;8;256;0.997
8;8;256;0
8;8;256;0
8;8;255;0.997
8;8;256;0.997
8;8;256;0.997
8;8;256;0.998
8;8;256;0
8;8;254;1.994
8;8;256;0.998
8;8;256;0
8;8;256;1.994
8;8;256;0.998
8;8;256;0.997
8;8;256;0.998
8;8;255;0.997
8;8;256;0.997
8;8;256;0.997
8;8;256;0
8;8;256;0
8;8;256;0
8;8;256;0.997
8;8;256;0.997
8;8;256;0.998
8;8;256;0.997
8;8;256;0.997
8;8;256;0.997
8;8;256;0.998
8;8;256;0.995
8;8;256;0.999
8;8;256;0.998
8;8;256;0.997
8;8;256;0.997
8;8;255;0.998
8;8;256;0.997
8;8;256;0.997
8;8;256;0.997
8;8;256;0.998
8;8;256;0.997
8;8;256;0.997
8;8;255;0.998
8;8;256;0.93
8;8;256;0.963
8;8;255;0.998
8;8;256;0.997
8;8;256;0.997
8;8;256;0.998
8;8;256;0.997
8;8;256;0.997
8;8;256;0.998
8;8;255;0.997
8;8;256;0.998
8;8;256;0.997
8;8;256;0.997
8;8;256;0.998
8;8;256;0.996
8;8;256;0.998
8;8;256;0.997
8;8;256;0.998
8;8;256;0.997
8;8;256;0.997
8;8;256;0.998
8;8;256;0.997
8;8;256;0.997
8;8;256;0.998
8;8;256;0.997
8;8;256;0.997
8;8;256;0.997
8;8;256;0.998
8;8;256;0.997
8;8;256;0.998
8;8;256;0.997
8;8;256;0.997
8;8;256;0.998
8;8;256;0.997
8;8;255;0.997
8;8;256;0.997
8;8;256;0.998
8;8;256;0.997
8;8;255;0.997
8;8;256;0.998
8;8;256;1.155
8;8;256;0.946
8;8;256;0.997
8;8;256;0.998
8;8;256;0.997
8;8;256;0.997
8;8;256;0.997
8;8;256;0.998
8;8;256;0.997
8;8;255;1.047
8;8;256;0.948
8;8;256;0.998
8;8;255;0.997
8;8;256;0.997
8;8;256;0.997
8;8;256;0.997
8;8;256;0.998
8;8;256;0.997
8;8;256;0.997
8;8;256;0.998
8;8;256;0.997
8;8;256;0
8;8;256;0.997
8;8;256;0
8;8;256;0
8;8;256;0
8;8;256;0.998
8;8;255;0.997
8;8;256;0.997
8;8;256;0.998
8;8;256;1.957
8;8;256;0.948
8;8;256;0.997
8;8;256;0.998
8;8;256;0.997
8;8;256;0.997
8;8;256;0.997
8;8;256;0.998
8;8;256;0.997
8;8;256;0.998
8;8;256;0
8;8;255;2.188
8;8;256;0
8;8;256;1.995
8;8;256;0
8;8;256;0
8;8;256;0.997
8;8;256;0.998
8;8;256;0.997
8;8;256;0.997
8;8;256;1.053
8;8;256;0
8;8;256;0.997
8;8;256;0.996
8;8;256;0.998
8;8;256;0.997
8;8;256;0.998
8;8;256;0.997
8;8;256;0.997
8;8;256;0.997
8;8;256;0.998
8;8;256;0.998
8;8;256;0.997
8;8;256;0.997
8;8;256;0.997
8;8;256;0.997
8;8;256;0.998
8;8;256;0.997
8;8;256;0.998
8;8;256;0.997
8;8;256;0.997
8;8;256;0.932
8;8;256;0.976
8;8;256;0.997
8;8;256;0.998
8;8;255;0.997
8;8;255;0.997
8;8;256;0.997
9;1;316;0.998
9;1;317;0
9;1;313;0
9;1;328;0
9;1;318;0
9;1;340;0.997
9;1;313;0
9;1;314;0
9;1;318;0.998
9;1;319;0
9;1;330;0
9;1;337;0
9;1;325;0
9;1;323;0.998
9;1;328;0
9;1;313;0
9;1;319;0
9;1;313;0
9;1;335;0.997
9;1;334;0
9;1;311;0
9;1;328;0.999
9;1;315;0
9;1;322;0.997
9;1;329;0
9;1;327;0
9;1;312;0.998
9;1;314;0
9;1;328;0
9;1;314;0
9;1;327;0
9;1;331;0.997
9;1;341;0
9;1;328;0
9;1;318;0.998
9;1;332;0
9;1;331;0
9;1;315;0
9;1;332;0
9;1;321;0.997
9;1;324;0
9;1;325;0
9;1;327;0.998
9;1;338;0
9;1;317;0
9;1;325;0
9;1;321;0
9;1;322;0.996
9;1;321;0
9;1;328;0
9;1;321;0.999
9;1;326;0
9;1;326;0.997
9;1;334;0
9;1;328;0
9;1;324;0.997
9;1;330;0
9;1;316;0
9;1;327;0
9;1;325;0
9;1;325;0.915
9;1;309;0
9;1;327;0
9;1;325;0.993
9;1;317;0
9;1;329;0.997
9;1;323;0
9;1;324;0
9;1;326;0.998
9;1;333;0
9;1;319;0
9;1;325;0.997
9;1;324;0
9;1;321;0.997
9;1;312;0
9;1;325;0
9;1;334;0.997
9;1;332;0
9;1;331;0
9;1;317;0.998
9;1;319;0
9;1;328;0.997
9;1;319;0
9;1;314;0
9;1;323;0.996
9;1;312;0
9;1;334;0
9;1;339;0
9;1;302;0
9;1;334;0.997
9;1;312;0
9;1;323;0
9;1;318;0.997
9;1;332;0
9;1;328;0
9;1;320;0
9;1;338;0
9;1;334;0.997
9;1;332;0
9;1;313;0
9;1;321;0.998
9;1;328;0
9;1;316;0
9;1;317;0
9;1;324;0
9;1;336;0.997
9;1;320;0
9;1;335;0
9;1;322;0.997
9;1;330;0
9;1;321;0
9;1;325;0
9;1;320;0
9;1;327;0
9;1;339;1.396
9;1;327;0
9;1;324;0
9;1;333;0.986
9;1;336;0
9;1;328;0
9;1;314;0
9;1;323;0
9;1;322;0.997
9;1;315;0
9;1;322;0
9;1;325;0.997
9;1;324;0
9;1;325;0
9;1;320;0
9;1;334;0
9;1;322;0.996
9;1;321;0
9;1;311;0
9;1;332;0.998
9;1;319;0
9;1;332;0
9;1;325;0
9;1;323;0
9;1;324;0.997
9;1;338;0
9;1;318;0
9;1;322;1.027
9;1;316;0
9;1;325;0
9;1;321;0
9;1;328;0
9;1;321;0.999
9;1;325;0
9;1;315;0
9;1;322;0.997
9;1;333;0
9;1;335;0.97
9;1;317;0
9;1;333;0
9;1;316;1.027
9;1;332;0
9;1;320;0
9;1;323;0.994
9;1;320;0
9;1;327;0.997
9;1;312;0
9;1;317;0
9;1;327;1
9;1;325;0
9;1;322;0.995
9;1;326;0
9;1;323;0
9;1;316;1.006
9;1;324;0
9;1;324;0.989
9;1;324;0
9;1;329;0
9;1;326;0.997
9;1;325;0
9;1;326;0
9;1;336;1
9;1;329;0
9;1;326;0.996
9;1;323;0
9;1;324;0
9;1;319;0.97
9;1;322;0
9;1;326;0
9;1;329;1.02
9;1;331;0
9;1;328;0.995
9;1;320;0
9;1;323;0
9;1;329;0.997
9;1;328;0
9;1;329;0
9;1;322;0
9;1;326;0
9;1;327;0.942
9;1;326;0
9;1;316;0
9;1;331;1.019
9;1;321;0
9;1;339;0.989
9;1;322;0
9;1;327;0
9;1;332;0.997
9;1;316;0
9;1;325;0
9;1;325;1.006
9;1;328;0
9;1;324;0.995
9;1;328;0
9;1;327;0
9;1;326;1.003
9;1;323;0
9;1;330;0
9;1;328;0.992
9;1;311;0
9;1;325;0.971
9;1;329;0
9;1;333;0
9;1;318;1.02
9;1;306;0
9;1;331;0
9;1;322;1.167
9;1;326;0
9;1;320;0
9;1;326;1.016
9;1;322;0
9;1;312;0.995
9;1;323;0
9;1;312;0
9;1;322;1
9;1;323;0
9;1;317;0
9;1;312;0.973
9;1;320;0
9;1;315;1.019
9;1;313;0
9;1;329;0
9;1;330;0.997
9;1;322;0
9;1;311;0
9;1;326;0.977
9;1;314;0
9;1;318;1.025
9;1;312;0
9;1;330;0
9;1;321;0.972
9;1;330;0
9;1;322;0
9;1;327;0.015
9;1;324;0
9;1;330;0.986
9;1;324;0
9;1;318;0
9;1;330;1.018
9;1;329;0
9;1;322;0
9;1;335;0.997
9;1;325;0
9;1;313;1.004
9;1;326;0
9;1;316;0
9;1;328;0.997
9;1;327;0
9;1;328;0
9;1;320;0.997
9;1;312;0
9;1;327;1.001
9;1;326;0
9;1;327;0
9;1;325;0.994
9;1;337;0
9;1;330;0
9;1;336;0
9;1;330;0
9;1;320;0.998
9;1;321;0
9;1;330;0
9;1;318;0.997
9;1;325;0
9;1;329;0
9;1;328;0
9;1;323;0
9;1;318;0.998
9;1;325;0
9;1;329;0
9;1;318;0.971
9;1;320;0
9;1;318;0
9;1;329;0
9;1;323;0
9;1;340;0.996
9;1;333;0
9;1;326;0
9;1;320;1.003
9;1;323;0
9;1;318;0
9;1;321;0
9;1;310;0
9;1;314;0.997
9;1;324;0
9;1;313;0
9;1;322;0.998
9;1;326;0
9;1;320;0.998
9;1;322;0
9;1;331;0
9;1;316;0.997
9;1;319;0
9;1;327;0
9;1;315;1
9;1;331;0
9;1;312;0.995
9;1;312;0
9;1;332;0
9;1;332;0.997
9;1;327;0
9;1;325;0
9;1;336;0.997
9;1;327;0
9;1;317;0.998
9;1;330;0
9;1;333;0
9;1;334;0.972
9;1;321;0
9;1;333;0
9;1;319;0
9;1;336;0
9;1;317;1.068
9;1;312;0
9;1;339;0
9;1;318;1.015
9;1;322;0
9;1;325;0
9;1;319;0.995
9;1;324;0
9;1;324;0.996
9;1;321;0
9;1;307;0
9;1;323;1.003
9;1;331;0
9;1;328;0
9;1;324;0.992
9;1;331;0
9;1;322;0.998
9;1;324;0
9;1;342;0
9;1;331;0.997
9;1;331;0
9;1;326;0
9;1;318;1.006
9;1;317;0
9;1;326;0.964
9;1;331;0
9;1;329;0
9;1;319;1.046
9;1;339;0
9;1;318;0
9;1;324;1.03
9;1;339;0
9;1;326;0.991
9;1;331;0
9;1;334;0
9;1;307;0.996
9;1;334;0
9;1;333;0
9;1;320;0.999
9;1;333;0
9;1;326;0.997
9;1;333;0
9;1;325;0
9;1;311;0.996
9;1;312;0
9;1;325;0
9;1;334;1.001
9;1;328;0
9;1;331;0.994
9;1;326;0
9;1;328;0
9;1;318;0.962
9;1;321;0
9;1;322;0
9;1;312;0
9;1;319;0
9;1;320;0.991
9;1;324;0
9;1;336;0
9;1;320;0.999
9;1;324;0
9;1;327;0
9;1;330;0
9;1;323;0
9;1;328;0.995
9;1;314;0
9;1;332;0
9;1;319;1.002
9;1;326;0
9;1;332;0
9;1;309;0
9;1;321;0
9;1;322;0.998
9;1;330;0
9;1;328;0
9;1;321;0.996
9;1;324;0
9;1;329;0
9;1;317;0
9;1;316;0
9;1;326;1
9;1;318;0
9;1;316;0
9;1;334;1.001
9;1;329;0
9;1;325;0
9;1;320;0
9;1;334;0
9;1;343;1.002
9;1;328;0
9;1;325;0
9;1;311;0.993
9;1;309;0
9;1;324;0.963
9;1;328;0
9;1;328;0
9;1;319;1.025
9;1;323;0
9;1;315;0
9;1;312;0.997
9;1;331;0
9;1;310;1.006
9;1;311;0
9;1;329;0
9;1;329;0.997
9;1;322;0
9;1;320;0
9;1;322;1.052
9;1;320;0
9;1;321;0
9;1;333;0
9;1;331;0
9;1;352;0.993
9;1;324;0
9;1;331;0
9;1;320;1.004
9;1;331;0
9;1;334;0
9;1;332;0
9;1;317;0
9;1;329;0.962
9;1;312;0
9;1;329;0
9;1;331;1.026
9;1;317;0
9;1;324;0
9;1;327;0
9;1;320;0
9;1;334;0.996
9;1;336;0
9;1;326;0
9;1;334;0.976
9;1;330;0
9;1;327;0
9;1;339;0
9;1;334;0
9;1;325;1.028
9;1;327;0
9;1;318;0
9;1;314;0.996
9;1;320;0
9;1;321;0
9;1;308;0
9;1;330;0
9;1;343;0.997
9;1;327;0
9;1;326;0
9;1;332;0
9;1;325;0.996
9;1;330;0
9;1;322;0
9;1;332;0.998
9;1;313;0
9;1;330;0
9;1;328;0
9;1;324;0
9;1;318;0.997
9;1;313;0
9;1;326;0
9;1;323;0.998
9;1;337;0
9;1;319;0.997
9;1;323;0
9;1;330;0
9;1;330;0.997
9;1;323;0
9;1;322;0
9;1;338;0.998
9;1;317;0
9;1;328;0.997
9;1;329;0
9;1;330;0
9;1;335;0.997
9;1;327;0
9;2;433;0.998
9;2;425;0.997
9;2;431;0.997
9;2;433;0.998
9;2;430;0.997
9;2;417;0.997
9;2;422;0.998
9;2;435;0.997
9;2;429;0
9;2;428;0.997
9;2;420;0.998
9;2;430;0.997
9;2;427;0.997
9;2;442;0.998
9;2;434;0.997
9;2;442;1.041
9;2;421;0.95
9;2;425;0.997
9;2;424;0.998
9;2;438;0.997
9;2;433;0.998
9;2;448;0.997
9;2;421;1.019
9;2;432;0.976
9;2;432;1.055
9;2;422;0.94
9;2;428;0.997
9;2;429;0.996
9;2;425;0.998
9;2;427;0.997
9;2;426;0.998
9;2;427;0.997
9;2;434;0.997
9;2;432;0.997
9;2;436;0.998
9;2;432;0.997
9;2;432;0.998
9;2;430;0.997
9;2;430;0.997
9;2;430;0.997
9;2;430;0.998
9;2;428;0
9;2;436;0.997
9;2;437;0.997
9;2;432;0.998
9;2;427;0.997
9;2;438;0.94
9;2;427;0.968
9;2;419;0.998
9;2;436;0.997
9;2;434;0.998
9;2;439;0.998
9;2;429;0.997
9;2;419;0.997
9;2;428;0.997
9;2;431;0.997
9;2;427;1.208
9;2;419;0.984
9;2;441;0.993
9;2;429;0.999
9;2;424;1.001
9;2;431;0.993
9;2;421;0.997
9;2;429;0.997
9;2;432;0.998
9;2;426;1.016
9;2;432;0.985
9;2;435;1.003
9;2;434;0.993
9;2;427;0.996
9;2;438;0.997
9;2;431;0.998
9;2;430;0.997
9;2;430;0.997
9;2;429;0.998
9;2;427;0.997
9;2;425;0.998
9;2;427;0
9;2;428;0
9;2;432;0.997
9;2;438;0.997
9;2;427;0.998
9;2;436;0.997
9;2;429;0.998
9;2;430;0.997
9;2;428;0.997
9;2;426;0.951
9;2;425;0.948
9;2;429;0.998
9;2;427;0.997
9;2;427;0.997
9;2;428;0.997
9;2;421;0.998
9;2;417;0.997
9;2;433;0.998
9;2;424;0.997
9;2;423;0
9;2;429;0.038
9;2;424;0.963
9;2;430;0.998
9;2;436;0.997
9;2;430;0.997
9;2;440;0.998
9;2;426;0.997
9;2;430;0.997
9;2;433;0.997
9;2;439;1.038
9;2;431;0.957
9;2;430;0.998
9;2;426;0.997
9;2;435;0.997
9;2;420;0.997
9;2;430;0.998
9;2;420;0.997
9;2;425;0
9;2;422;0
9;2;420;0.998
9;2;433;0.997
9;2;420;0.997
9;2;432;0.997
9;2;441;0.998
9;2;421;0.997
9;2;432;0.998
9;2;424;0.997
9;2;420;0.997
9;2;428;0.998
9;2;432;0.997
9;2;437;0.998
9;2;429;0.919
9;2;430;0.989
9;2;438;0
9;2;429;0
9;2;428;0.997
9;2;421;0.997
9;2;436;0.998
9;2;429;0
9;2;434;0
9;2;425;0
9;2;426;0
9;2;426;1.237
9;2;440;0.951
9;2;426;0.997
9;2;436;0.998
9;2;426;0.997
9;2;415;0.997
9;2;431;0.998
9;2;431;0.997
9;2;432;0.997
9;2;431;0.998
9;2;431;0.997
9;2;419;0.997
9;2;434;0.997
9;2;429;0.998
9;2;428;0.997
9;2;434;0.997
9;2;436;0.998
9;2;430;0.997
9;2;424;0.997
9;2;434;0.998
9;2;434;0.997
9;2;433;0.998
9;2;435;0.997
9;2;429;0
9;2;426;0
9;2;427;0.997
9;2;434;0.998
9;2;413;0.997
9;2;429;0.997
